long,lat,calle_nombre,calle_altura,direccion,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3866795342921,-34.6007473190252,URUGUAY AV.,691,URUGUAY AV. 691,San Nicolas,Comuna 1,1015,
-58.3984138269833,-34.6382041674451,USPALLATA,2619,USPALLATA 2619,Parque Patricios,Comuna 4,1437,
-58.3754931304134,-34.6331843691446,USPALLATA,896,USPALLATA 896,Barracas,Comuna 4,1268,
-58.3702292952624,-34.6356394136299,"VALLE, ARISTOBULO DEL",1234,"VALLE, ARISTOBULO DEL 1234",Barracas,Comuna 4,1295,
-58.3704185142297,-34.635661311872,"VALLE, ARISTOBULO DEL",1236,"VALLE, ARISTOBULO DEL 1236",Barracas,Comuna 4,1295,
-58.3745833591153,-34.6362627322688,"VALLE, ARISTOBULO DEL",1674,"VALLE, ARISTOBULO DEL 1674",Barracas,Comuna 4,1295,
-58.3599907159101,-34.6327490307908,"VALLE, ARISTOBULO DEL",370,"VALLE, ARISTOBULO DEL 370",Boca,Comuna 4,1161,
-58.4732140167505,-34.6231900594299,"VALLESE, FELIPE",2909,"VALLESE, FELIPE 2909",Flores,Comuna 7,1406,
-58.4800875880232,-34.6250838628468,"VALLESE, FELIPE",3500,"VALLESE, FELIPE 3500",Floresta,Comuna 10,1407,
-58.439427812159,-34.6107924286358,"VALLESE, FELIPE",401,"VALLESE, FELIPE 401",Caballito,Comuna 6,1405,
-58.4951037171273,-34.5972252130798,"VARELA, JOSE PEDRO",3024,"VARELA, JOSE PEDRO 3024",Villa Del Parque,Comuna 11,1417,
-58.5229171347124,-34.6153903063732,"VARELA, JOSE PEDRO",5290,"VARELA, JOSE PEDRO 5290",Villa Devoto,Comuna 11,1417,
-58.4748412553141,-34.5398982168215,VEDIA,2399,VEDIA 2399,Nu\u00f1ez,Comuna 13,1429,
-58.475535648626,-34.5401195171503,VEDIA,2401,VEDIA 2401,Saavedra,Comuna 12,1429,
-58.4159869048261,-34.654159507806,"VEGA, VENTURA DE LA",3982,"VEGA, VENTURA DE LA 3982",Nueva Pompeya,Comuna 4,1437,
-58.4159869048261,-34.654159507806,"VEGA, VENTURA DE LA",3980,"VEGA, VENTURA DE LA 3980",Nueva Pompeya,Comuna 4,1437,
-58.4885353895623,-34.5970124902727,VENECIA,3124,VENECIA 3124,Agronomia,Comuna 15,1417,
-58.4159557761343,-34.6507994159242,VENTANA,3888,VENTANA 3888,Nueva Pompeya,Comuna 4,1437,
-58.4425708133205,-34.5939119686324,VERA,1096,VERA 1096,Villa Crespo,Comuna 15,1414,
-58.4373592781885,-34.5993084221413,VERA,479,VERA 479,Villa Crespo,Comuna 15,1414,
-58.3711696149629,-34.5995494606293,VIAMONTE,252,VIAMONTE 252,San Nicolas,Comuna 1,1053,
-58.4063912507689,-34.6007697830599,VIAMONTE,2872,VIAMONTE 2872,Balvanera,Comuna 3,1213,
-58.3715388994772,-34.5996160580146,VIAMONTE,302,VIAMONTE 302,San Nicolas,Comuna 1,1053,
-58.3737523941492,-34.5997905035732,VIAMONTE,486,VIAMONTE 486,San Nicolas,Comuna 1,1053,
-58.3739436638472,-34.5998053498855,VIAMONTE,498,VIAMONTE 498,San Nicolas,Comuna 1,1053,
-58.3752533880858,-34.5998974764467,VIAMONTE,600,VIAMONTE 600,San Nicolas,Comuna 1,1053,
-58.3765424297108,-34.5999366840038,VIAMONTE,682,VIAMONTE 682,San Nicolas,Comuna 1,1053,
-58.376774143841,-34.5999525775674,VIAMONTE,698,VIAMONTE 698,San Nicolas,Comuna 1,1053,
-58.3767813687141,-34.5999532190734,VIAMONTE,700,VIAMONTE 700,San Nicolas,Comuna 1,1053,
-58.378025263795,-34.6000971385253,VIAMONTE,798,VIAMONTE 798,San Nicolas,Comuna 1,1053,
-58.379354465235,-34.6000942648963,VIAMONTE,877,VIAMONTE 877,San Nicolas,Comuna 1,1053,
-58.379354465235,-34.6000942648963,VIAMONTE,885,VIAMONTE 885,San Nicolas,Comuna 1,1053,
-58.3811165203055,-34.6002083415867,VIAMONTE,996,VIAMONTE 996,San Nicolas,Comuna 1,1053,
-58.4789565261941,-34.5793608612936,"VICTORICA, BENJAMIN, GENERAL, AV.",2314,"VICTORICA, BENJAMIN, GENERAL, AV. 2314",Parque Chas,Comuna 15,1431,
-58.4573251354942,-34.5676577594768,VIDAL,1705,VIDAL 1705,Belgrano,Comuna 13,1426,
-58.4663577870009,-34.5571558362164,VIDAL,2915,VIDAL 2915,Nu\u00f1ez,Comuna 13,1429,
