estado_est;estado_est_desc;sector;sector_desc;cue;anexo;cueanexo;cui;estado_loc;estado_loc_desc;email;nombre_est;nombre_loc;barrio;calle;num;point_x;point_y;de;comuna;mingob;d_mingob;depfun;d_depfun;tipest;d_tipest;Oferta_CABA;Oferta_CABA_cod
1;activo;1;Estatal;200933;00;20093300;200909;1;activo;dep_epc12_de20@bue.edu.ar;RAMON JULIO GENE;RAMON JULIO GENE;VILLA LURO;GARCIA DE COSSIO;5570;95830,1901;98771,01491;20;10;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200934;00;20093400;200907;1;activo;dep_epc10_de20@bue.edu.ar;ALFONSINA STORNI;ALFONSINA STORNI;LINIERS;AVDA. LISANDRO DE LA TORRE;1171;95234,1535;97577,06711;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200935;00;20093500;200899;1;activo;dep_epc2_de20@bue.edu.ar;FRANCISCO MELITON ALVAREZ;FRANCISCO MELITON ALVAREZ;LINIERS;MONTIEL;1041;94262,1774;97620,10691;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200936;00;20093600;200589;1;activo;dep_epc6_de12@bue.edu.ar;ALFREDO LORENZO PALACIOS;ALFREDO LORENZO PALACIOS;VILLA GRAL. MITRE;CARACAS;2057;99092,2122;102406,5193;12;11;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200937;00;20093700;202571;1;activo;edom2_de12@bue.edu.ar/escueladomi2@gmail.com;ESCUELA DOMICILIARIA Nº 02 DE 12;ESCUELA DOMICILIARIA Nº 02 DE 06;BOEDO;CASTRO;1187;103947,6758;100234,0363;06;05;1;Ministerio de Educación;50;Dirección de Educación Especial;5056;Escuelas Domiciliarias;Servicios complementarios/alternativos, Nivel inicial común de la submodalidad domiciliaria/hospitalaria, Nivel primario común de la submodalidad domiciliaria/hospitalaria, Nivel secundario común de la submodalidad hospitalaria/domiciliaria;ServComp - IniComHosp - PriComHosp - SecComHosp
1;activo;1;Estatal;200938;00;20093800;200905;1;activo;dep_epc8_de20@bue.edu.ar;DR DALMACIO VELEZ SARSFIELD;DR DALMACIO VELEZ SARSFIELD;LINIERS;FONROUGE;370;95525,1877;98548,03281;20;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;1;Estatal;200939;00;20093900;200792;1;activo;det_16_de17@bue.edu.ar;ESC. TEC. Nº 16 ESPANA DE 17;ESC. TEC. Nº 16 ESPANA DE 17;VILLA DEVOTO;CONCORDIA;3555;96411,3671;103298,8878;17;11;1;Ministerio de Educación;32;Dirección de Educación Técnica;3235;Escuelas Técnicas;Nivel secundario común;SecCom
1;activo;2;Privada;200940;00;20094000;201344;1;activo;DIRGARAY.ima@gmail.com;INSTITUTO MARIA AUXILIADORA;INSTITUTO MARIA AUXILIADORA;BOEDO;AVDA. JUAN DE GARAY;4353;103520,9399;99679,46281;08;05;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín de infantes, Nivel primario común;JardCom - PriCom
1;activo;1;Estatal;200941;00;20094100;200632;1;activo;dep_epc14_de13@bue.edu.ar;JOSE ANTONIO CABRERA;JOSE ANTONIO CABRERA;MATADEROS;SAN PEDRO;5845;97301,0695;96694,00031;13;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;2;Privada;200942;00;20094200;201605;1;activo;info@placidomarin.edu.ar;INSTITUTO PLACIDO MARIN;INSTITUTO PLACIDO MARIN;MATADEROS;AVDA. LARRAZABAL;1551;96668,1083;97275,01371;13;09;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común;SecCom
1;activo;2;Privada;200943;00;20094300;202864;1;activo;SECUNDARIO@CMISERICORDIA.EDU.AR;INSTITUTO NUESTRA SENORA DE LA MISERICORDIA;INSTITUTO NUESTRA SENORA DE LA MISERICORDIA;MATADEROS;LARRAZABAL;2437;97474,31279;96359,91851;13;09;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;200943;01;20094301;202866;1;activo;SECUNDARIO@CMISERICORDIA.EDU.AR;INSTITUTO NUESTRA SENORA DE LA MISERICORDIA;INSTITUTO NUESTRA SENORA DE LA MISERICORDIA;VILLA LUGANO;FONROUGE;2861;98141,0116;96140,66871;13;08;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario común;PriCom
1;activo;2;Privada;200943;02;20094302;202865;1;activo;SECUNDARIO@CMISERICORDIA.EDU.AR;INSTITUTO NUESTRA SENORA DE LA MISERICORDIA;INSTITUTO NUESTRA SENORA DE LA MISERICORDIA;MATADEROS;LARRAZABAL;2372;97449,17732;96447,89264;13;09;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común, Nivel secundario de jóvenes y adultos;SecCom - SecAdu
1;activo;1;Estatal;200944;00;20094400;200642;1;activo;dem_lic8_de13@bue.edu.ar;LICEO Nº 08 ESTEBAN ECHEVERRIA DE 13;LICEO Nº 08 ESTEBAN ECHEVERRIA DE 13;MATADEROS;MURGUIONDO;1568;96167,1229;97353,03301;13;09;1;Ministerio de Educación;31;Dirección de Educación Media;3131;Liceos;Nivel secundario común, Nivel secundario de jóvenes y adultos;SecCom - SecAdu
1;activo;2;Privada;200945;00;20094500;201753;1;activo;SECUNDARIO@INSTITUTOSANJOSE.EDU.AR;INSTITUTO SAN JOSE;INSTITUTO SAN JOSE;LINIERS;AVDA. EMILIO CASTRO;6351;95600,2148;97718,72871;20;09;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;JardCom - PriCom - SecCom
1;activo;1;Estatal;200947;00;20094700;200631;1;activo;dep_epc13_de13@bue.edu.ar;PROF. LUZ VIEIRA MENDEZ;PROF. LUZ VIEIRA MENDEZ;MATADEROS;BRAGADO;5350;96877,1255;97796,99311;13;09;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;2;Privada;200948;00;20094800;201613;1;activo;secretariapedagogica@sanvicentedepaul-mataderos.edu.ar;INSTITUTO SAN VICENTE DE PAUL;INSTITUTO SAN VICENTE DE PAUL;MATADEROS;MANUEL ARTIGAS;6142;96201,7418;97499,47951;13;09;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
1;activo;2;Privada;200949;00;20094900;201391;1;activo;esclavasbelgrano@colegioesclavas.edu.ar;COLEGIO ESCLAVAS DEL SAGRADO CORAZON DE JESUS;COLEGIO ESCLAVAS DEL SAGRADO CORAZON DE JESUS;PALERMO;AVDA. LUIS M. CAMPOS;898;102376,0494;106725,66;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200950;00;20095000;200466;1;activo;dem_ec31_de9@bue.edu.ar;ESC. DE COM. Nº 31 NACIONES UNIDAS DE 09;ESC. DE COM. Nº 31 NACIONES UNIDAS DE 09;PALERMO;ANGEL JUSTINIANO CARRANZA;2045;102599,3187;105490,5781;09;14;1;Ministerio de Educación;31;Dirección de Educación Media;3133;Escuelas de Comercio;Nivel secundario común;SecCom
1;activo;2;Privada;200951;00;20095100;201434;1;activo;SECRETARIANS@CATHERINA.REDFASTA.EDU.AR;INST. FASTA CATHERINA;INST. FASTA CATHERINA;PALERMO;SOLER;5942;102492,4787;105663,0293;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200952;00;20095200;200478;1;activo;EDOM8_DE9@BUE.EDU.AR;ESCUELA DOMICILIARIA PARA NIÑOS, NIÑAS Y JOVENES CON DISCAPACIDAD Nº 8 CIUDAD DE BUENOS AIRES DE 09;ESCUELA DOMICILIARIA PARA NIÑOS, NIÑAS Y JOVENES CON DISCAPACIDAD Nº 8 CIUDAD DE BUENOS AIRES DE 09;PALERMO;BONPLAND;1314;102014,3002;104734,6198;09;14;1;Ministerio de Educación;50;Dirección de Educación Especial;5057;Escuelas de Educación Especial;Integración de modalidad especial, Nivel inicial común de la submodalidad domiciliaria/hospitalaria, Nivel primario común de la submodalidad domiciliaria/hospitalaria, Nivel inicial especial de la submodalidad domiciliaria/hospitalaria, Nivel primario especial de la submodalidad domiciliaria/hospitalaria;IntegEsp - IniComHosp - PriComHosp - IniEspHosp - PriEspHosp
1;activo;1;Estatal;200953;00;20095300;200452;1;activo;dei_jic7_de9@bue.edu.ar;JIC Nº 07 DE 09 EL JARDIN DE LAS GLICINAS;JIC Nº 07 DE 09 EL JARDIN DE LAS GLICINAS;COLEGIALES;CONDE;223;101605,3415;105494,6198;09;13;1;Ministerio de Educación;10;Dirección de Educación Inicial;1012;Jardines de Infantes Comunes (JIC);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;200954;00;20095400;200453;1;activo;dei_jind14_de9@bue.edu.ar;JIN D DE 09;JIN D DE 09 (ESC. PRIM. Nº14 DE 09);PALERMO;AREVALO;1408;101807,3192;105074,6208;09;14;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín de infantes;JardCom
1;activo;1;Estatal;200954;01;20095401;200458;1;activo;JIND9@HOTMAIL.COM;JIN D DE 09;JIN D DE 09 (ESC. PRIM. Nº 19 DE 09);VILLA CRESPO;HUMBOLDT;742;101699,2809;104103,6474;09;15;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín de infantes;JardCom
1;activo;1;Estatal;200954;02;20095402;200457;1;activo;dei_jind14_de9@bue.edu.ar;JIN D DE 09;JIN D DE 9 (ESC. PRIM. Nº 18 DE 09);VILLA CRESPO;MALABIA;964;102719,2452;103805,6113;09;15;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín de infantes;JardCom
1;activo;2;Privada;200955;00;20095500;201278;1;activo;nivel.medio@institutosantacruz.edu.ar;SANTA CRUZ;SANTA CRUZ;SAN CRISTOBAL;24 DE NOVIEMBRE;900;104835,7817;100828,9926;06;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;JardCom - PriCom - SecCom
1;activo;2;Privada;200956;00;20095600;201277;1;activo;secgeneral@colegiomater.edu.ar;INSTITUTO MATER TER ADMIRABILIS;INSTITUTO MATER TER ADMIRABILIS;SAN CRISTOBAL;24 DE NOVIEMBRE;827;104804,1022;100951,0275;06;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200957;00;20095700;202142;1;activo;SECRETARIA.SECUNDARIA@SANTARSICIO.EDU.AR;INSTITUTO SAN TARSICIO;COLEGIO SAN TARSICIO (A-208);RECOLETA;JUNCAL;2623;105495,6036;104348,7361;01;02;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común;SecCom
1;activo;2;Privada;200958;00;20095800;201279;1;activo;secretaria@colegioeltaller.com.ar;INSTITUTO SECUNDARIO EL TALLER;INSTITUTO SECUNDARIO EL TALLER;SAN CRISTOBAL;24 DE NOVIEMBRE;997;104820,8331;100740,4162;06;03;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común;SecCom
1;activo;2;Privada;200959;00;20095900;201581;1;activo;CORREO@SCHONTHAL.ESC.EDU.AR;INSTITUTO SCHONTHAL;INSTITUTO SCHONTHAL;FLORES;AVDA. NAZCA;537;99245,8894;100368,9603;12;07;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;JardCom - PriCom - SecCom
1;activo;2;Privada;200960;00;20096000;201585;1;activo;IAAIPRIMARIO@GMAIL.COM/IAAINIVELMEDIO@YAHOO.COM.AR;INST. ARG. ARABE ISLAMICO IMAN ALI IBN ABI TALIB;INST. ARG. ARABE ISLAMICO IMAN ALI IBN ABI TALIB;FLORESTA;BOGOTA;3449;98677,1779;100017,8671;12;10;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200961;00;20096100;200592;1;activo;dep_epc9_de12@bue.edu.ar;LICENCIADO DON MAURO FERNANDEZ;LICENCIADO DON MAURO FERNANDEZ;FLORESTA;BACACAY;3542;98645,1718;99855,87211;12;10;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;2;Privada;200962;00;20096200;201588;1;activo;ESCUELA@SHAARESION.ORG.AR;INSTITUTO PUERTAS DE SION;INSTITUTO PUERTAS DE SION;VILLA SANTA RITA;CUENCA;1424;98247,45448;101342,141;12;11;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200963;00;20096300;200418;1;activo;DEAA_CENS5_DE1@BUE.EDU.AR;CENS Nº 5 DE 01 (SEDE);CENS Nº 5 DE 01;PARQUE CHACABUCO;SARAZA;470;103481,0318;99135,68531;08;07;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200963;01;20096301;200940;1;activo;DEAA_CENS5_DE1@BUE.EDU.AR;CENS Nº 5 DE 01 (SEDE);CENS Nº 05 DE 20;LINIERS;PIERES;258;95280,1918;98513,04391;20;09;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;1;Estatal;200965;00;20096500;200004;1;activo;deaa_cens8_de1@bue.edu.ar;CENS Nº 08 DE 01;CENS Nº 08 DE 01;SAN NICOLAS;RECONQUISTA;461;108338,0828;102974,3942;01;01;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6063;Centros Educativos de Nivel Secundario (CENS);Nivel secundario de jóvenes y adultos;SecAdu
1;activo;2;Privada;200966;00;20096600;200803;1;activo;INFO@IEA.EDU.AR;INSTITUTO EVANGELICO AMERICANO;INSTITUTO EVANGELICO AMERICANO;VILLA DEL PARQUE;SIMBRON;3160;96993,354;103301,8633;17;11;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200967;00;20096700;201692;1;activo;SECRETARIASECUNDARIA@GLAUX.EDU.AR;INSTITUTO GLAUX;INSTITUTO GLAUX;VILLA DEL PARQUE;AVDA. NAZCA;3330;97330,5645;103455,7988;17;11;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel secundario común;SecCom
1;activo;2;Privada;200967;01;20096701;201778;1;activo;SECRETARIASECUNDARIA@GLAUX.EDU.AR;INSTITUTO GLAUX;INSTITUTO GLAUX;VILLA DEL PARQUE;NAZCA AV.;3178;97442,4979;103258,1392;17;11;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
1;activo;2;Privada;200968;00;20096800;201705;1;activo;secretaria.nivelmedio@institutosanjosevilladelparque.edu.ar;INST SAN JOSE DE VILLA DEL PARQUE;INSTITUTO SAN JOSE DE VILLA DEL PARQUE;VILLA DEL PARQUE;PEDRO LOZANO;3151;97126,2048;103153,4133;17;11;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200969;00;20096900;201689;1;activo;ESCENFERMERIAROFFO895@GMAIL.COM;ESC ENFERMERIA HELENA LARROQUE DE ROFFO;ESC ENFERMERIA HELENA LARROQUE DE ROFFO;AGRONOMIA;AVDA. SAN MARTIN;5481;97130,3684;103604,0596;17;15;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;1;Estatal;200970;00;20097000;200769;1;activo;dep_epc2_de17@bue.edu.ar;JUAN J MILLAN;JUAN J MILLAN;VILLA DEL PARQUE;HELGUERA;3228;97103,3509;103285,859;17;11;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200971;00;20097100;200782;1;activo;dep_epc17_de17@bue.edu.ar;RODOLFO RIVAROLA;RODOLFO RIVAROLA;VILLA DEL PARQUE;HELGUERA;3341;97050,3585;103438,8577;17;11;1;Ministerio de Educación;20;Dirección de Educación Primaria;2022;Escuelas de Jornada Completa;Nivel primario común;PriCom
1;activo;1;Estatal;200972;00;20097200;200077;1;activo;dep_epc3_de2@bue.edu.ar;MANUEL SOLA;MANUEL SOLA;ALMAGRO;LAMBARE;975;103045,2001;102906,618;02;05;1;Ministerio de Educación;20;Dirección de Educación Primaria;2021;Escuelas de Jornada Simple;Nivel primario común;PriCom
1;activo;1;Estatal;200973;00;20097300;200097;1;activo;dem_col3_de2@bue.edu.ar;COLEGIO Nº 03 MARIANO MORENO DE 02;COLEGIO Nº 03 MARIANO MORENO DE 02;ALMAGRO;AVDA. RIVADAVIA;3577;104263,1368;102057,5861;02;05;1;Ministerio de Educación;31;Dirección de Educación Media;3132;Colegios;Nivel secundario común;SecCom
1;activo;2;Privada;200974;00;20097400;201126;1;activo;ENS7@BUE.EDU.AR;INSTITUTO TIERRA SANTA;INSTITUTO TIERRA SANTA;ALMAGRO;BARTOLOME MITRE;3443;104413,1398;102213,6331;02;05;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;1;Estatal;200975;00;20097500;200091;1;activo;dei_jind20_de2@bue.edu.ar;JIN D DE 02;JIN D DE 02 (ESC. PRIM. N° 20 DE 02);ALMAGRO;PRINGLES;1165;103390,2137;103416,592;02;05;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;1;Estatal;200975;01;20097501;200089;1;activo;dei_jind20_de2_@bue.edu.ar;JIN D DE 02;JIN D DE 02 (ESC. PRIM. N° 18 DE 2);ALMAGRO;MARIO BRAVO;234;104195,1513;102366,582;02;05;1;Ministerio de Educación;10;Dirección de Educación Inicial;1011;Jardines de Infantes Nucleados (JIN);Nivel inicial común - Jardín de infantes;JardCom
1;activo;2;Privada;200976;00;20097600;201372;1;activo;info@colegioesquiu.edu.ar;INSTITUTO ESQUIU;INSTITUTO ESQUIU;PALERMO;11 DE SEPTIEMBRE DE 1888;1240;101746,6368;106909,152;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común, Nivel secundario común;MatCom - JardCom - PriCom - SecCom
1;activo;2;Privada;200977;00;20097700;202232;1;activo;MASTERCOLLEGE@MASTERCOLLEGE.ESC.EDU.AR;INSTITUTO PRIVADO COLEGIO MASTER;INSTITUTO PRIVADO COLEGIO MASTER;BELGRANO;ARCOS;1433;101395,966;106982,9343;09;13;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes, Nivel primario común;MatCom - JardCom - PriCom
